PERATION_ID,TYPE,USER_ID,PRODUCTION,CONSUME,CONSUME_OTHERS,USER_VOLUME,USER_DENSITY,USER_ROLE,FILE_ID,FILE_SIZE,TOPIC_ID,TOPIC_VOLUME,TOPIC_DENSITY,TOPIC_ROLE
6922,download,655248124,0.0,0.011119759813188036,0.0,0,0.0,null,24,3,17,5167328,47838.2333265692,Alpha
6923,download,204512742,0.0,0.011119759813188036,0.0,0,0.0,null,24,3,17,5167328,47838.2333265692,Alpha
6924,download,876173562,0.0,0.011119759813188036,0.0,0,0.0,null,24,3,17,5167328,47838.2333265692,Alpha
6925,download,1725488878,0.0,0.011119759813188036,0.0,0,0.0,null,24,3,17,5167328,47838.2333265692,Alpha
6926,download,14186552,0.0,0.011119759813188036,0.0,0,0.0,null,24,3,17,5167328,47838.2333265692,Alpha
6927,download,175768628,0.0,0.011119759813188036,0.0,0,0.0,null,24,3,17,5167328,47838.2333265692,Alpha
6928,download,8061969,0.0,0.011119759813188036,0.0,0,0.0,null,24,3,17,5167328,47838.2333265692,Alpha
6929,download,188493147,0.0,0.011119759813188036,0.0,0,0.0,null,24,3,17,5167328,47838.2333265692,Alpha
6930,upload,4721025,0.011119759813188036,0.0,0.42255087290114535,11552,2016.3666630983353,Gamma,54,8,24,3794028,34855.8333626464,Alpha
6931,download,8763512,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6932,download,188434364,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6933,download,2158509252,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6934,download,329950473,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6935,download,112436,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6936,download,183454459,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6937,download,1159404055,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6938,download,37396266,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6939,download,179838591,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6940,download,476852497,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6941,download,272893406,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6942,download,18955185,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6943,download,1590102550,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6944,download,253988715,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6945,download,1295242302,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6946,download,6527769,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6947,download,1608391822,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6948,download,1544869733,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6949,download,8814966,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6950,download,540145243,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6951,download,1481353926,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6952,download,1316008560,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6953,download,1548310509,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6954,download,1020249760,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6955,download,216602427,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6956,download,547357,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6957,download,9887064,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6958,download,30920353,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6959,download,637468236,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6960,download,312280309,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6961,download,284547654,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6962,download,26759353,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6963,download,248740547,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6964,download,321969948,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6965,download,1637482895,0.0,0.011119759813188036,0.0,0,0.0,null,54,8,24,3794028,34855.8333626464,Alpha
6966,upload,9036879,0.011119759813188036,0.0,0.6671855887912821,14400,2611.5999928712845,Gamma,65,4,18,646877,17116.316642597318,Gamma
6967,download,1667366119,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6968,download,2462654568,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6969,download,304504990,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6970,download,539974524,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6971,download,874103161,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6972,download,184581347,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6973,download,222499186,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6974,download,317843573,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6975,download,1573708012,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6976,download,291335313,0.0,0.033359279439564106,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6976,download,291335313,0.0,0.033359279439564106,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6976,download,291335313,0.0,0.033359279439564106,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6977,download,1092100186,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6978,download,627385915,0.0,0.022239519626376072,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6978,download,627385915,0.0,0.022239519626376072,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6979,download,1386919739,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6980,download,1337879935,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6981,download,198178658,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6982,download,23498920,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6983,download,389220483,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6984,download,1340263522,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6985,download,284758073,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6986,download,30885358,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6987,download,676189622,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6988,download,506560519,0.0,0.022239519626376072,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6988,download,506560519,0.0,0.022239519626376072,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6989,download,202401937,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6990,download,2283553391,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6991,download,2017523772,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6992,download,2657548934,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6993,download,578208262,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6994,download,196328304,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6995,download,14304887,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6996,download,1385833509,0.0,0.044479039252752144,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6996,download,1385833509,0.0,0.044479039252752144,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6996,download,1385833509,0.0,0.044479039252752144,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6996,download,1385833509,0.0,0.044479039252752144,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6997,download,2168118055,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6998,download,584145512,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
6999,download,570277595,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7000,download,1044520744,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7001,download,517242891,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7002,download,12595389,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7003,download,787258574,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7004,download,215107984,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7005,download,1759387478,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7006,download,2206043768,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7007,download,16830505,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7008,download,1996148627,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7009,download,601704468,0.0,0.022239519626376072,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7009,download,601704468,0.0,0.022239519626376072,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7010,download,1938743811,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7011,download,6478903,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7012,download,396802606,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7013,download,2316425255,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7014,download,1259402879,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7015,download,1334913235,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7016,download,37546657,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7017,download,469882165,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7018,download,276406077,0.0,0.011119759813188036,0.0,0,0.0,null,65,4,18,646877,17116.316642597318,Gamma
7019,upload,41981804,0.011119759813188036,0.011119759813188036,0.12231735794506839,242,417.23333817720413,Gamma,36,2,8,242,417.23333817720413,Gamma
7019,download,41981804,0.011119759813188036,0.011119759813188036,0.12231735794506839,242,417.23333817720413,Gamma,36,2,8,242,417.23333817720413,Gamma
7020,download,42148166,0.0,0.011119759813188036,0.0,0,0.0,null,36,2,8,242,417.23333817720413,Gamma
7021,download,1480274719,0.0,0.011119759813188036,0.0,0,0.0,null,36,2,8,242,417.23333817720413,Gamma
7022,download,45994025,0.0,0.011119759813188036,0.0,0,0.0,null,36,2,8,242,417.23333817720413,Gamma
7023,download,37541322,0.0,0.011119759813188036,0.0,0,0.0,null,36,2,8,242,417.23333817720413,Gamma
7024,download,269529416,0.0,0.011119759813188036,0.0,0,0.0,null,36,2,8,242,417.23333817720413,Gamma
7025,download,2096323075,0.0,0.011119759813188036,0.0,0,0.0,null,36,2,8,242,417.23333817720413,Gamma
7026,download,375174713,0.0,0.011119759813188036,0.0,0,0.0,null,36,2,8,242,417.23333817720413,Gamma
7027,download,2261813512,0.0,0.011119759813188036,0.0,0,0.0,null,36,2,8,242,417.23333817720413,Gamma
7028,download,1836309324,0.0,0.011119759813188036,0.0,0,0.0,null,36,2,8,242,417.23333817720413,Gamma
7029,download,1714805964,0.0,0.011119759813188036,0.0,0,0.0,null,36,2,8,242,417.23333817720413,Gamma
7030,upload,33123285,0.011119759813188036,0.0,0.022239519626376072,16,59.66666769981384,Gamma,80,4,12,10034220,105655.7001106143,Beta
7031,download,353457846,0.0,0.011119759813188036,0.0,0,0.0,null,80,4,12,10034220,105655.7001106143,Beta
7032,download,1460754,0.0,0.011119759813188036,0.0,0,0.0,null,80,4,12,10034220,105655.7001106143,Beta
7033,upload,16516077,0.011119759813188036,0.0,1.579005893472701,60492,7744.450029850006,Gamma,11,3,24,3794028,34855.8333626464,Alpha
7034,download,371887446,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7035,download,2015534369,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7036,download,438623304,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7037,download,299329304,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7038,download,2780662228,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7039,download,444446264,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7040,download,458532960,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7041,download,55200454,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7042,download,2868450397,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7043,download,1351113861,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7044,download,26062773,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7045,download,2372527325,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7046,download,281425501,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7047,download,49576763,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7048,download,49558957,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7049,download,11495458,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7050,download,349887820,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7051,download,2114258052,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7052,download,12408817,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7053,download,2072612348,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7054,download,216117787,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7055,download,15458494,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7056,download,49452607,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7057,download,290501551,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7058,download,1627808001,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7059,download,2436307843,0.0,0.022239519626376072,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7059,download,2436307843,0.0,0.022239519626376072,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7060,download,14813327,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7061,download,336184685,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7062,download,1835136635,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7063,download,1255285773,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7064,download,25856831,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7065,download,2117102783,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7066,download,396391536,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7067,download,273994852,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7068,download,772494682,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7069,download,2870598925,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7070,download,993856447,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7071,download,311086335,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7072,download,10269542,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7073,download,2610659031,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7074,download,4525869,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7075,download,1015368,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7076,download,2859522374,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7077,download,12942722,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7078,download,23501540,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7079,download,218303825,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7080,download,213066208,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7081,download,1320414556,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7082,download,347128900,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7083,download,1270405519,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7084,download,8156681,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7085,download,185654066,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7086,download,1811831011,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7087,download,8840258,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7088,download,539412669,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7089,download,2875407745,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7090,download,1259025613,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7091,download,178369108,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7092,download,267918186,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7093,download,318383750,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7094,download,31162977,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7095,download,2124810094,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7096,download,2142590910,0.0,0.022239519626376072,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7096,download,2142590910,0.0,0.022239519626376072,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7097,download,358154845,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7098,download,42237449,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7099,download,13543074,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7100,download,2868481193,0.0,0.022239519626376072,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7100,download,2868481193,0.0,0.022239519626376072,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7101,download,37806370,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7102,download,1766925287,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7103,download,1090158894,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7104,download,1426971597,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7105,download,192930429,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7106,download,190924175,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7107,download,28182542,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7108,download,638482254,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7109,download,2186177563,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7110,download,23200501,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7111,download,6390578,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7112,download,1620795326,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7113,download,482871071,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7114,download,295988718,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7115,download,276326672,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7116,download,216896989,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7117,download,179747479,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7118,download,856964751,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7119,download,568913669,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7120,download,1652151200,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7121,download,1396317638,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7122,download,7236800,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7123,download,27206301,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7124,download,3344368,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7125,download,260457409,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7126,download,30664680,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7127,download,1651415580,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7128,download,555689547,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7129,download,303700863,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7130,download,46896764,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7131,download,1662747897,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7132,download,13178525,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7133,download,332066403,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7134,download,1647488946,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7135,download,554168155,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7136,download,18226530,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7137,download,41146516,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7138,download,1512152282,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7139,download,1395141606,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7140,download,266088602,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7141,download,1687165176,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7142,download,2281659143,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7143,download,262201234,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7144,download,1476652188,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7145,download,1994029838,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7146,download,211528361,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7147,download,2136205044,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7148,download,32921007,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7149,download,265854616,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
7150,download,668062895,0.0,0.011119759813188036,0.0,0,0.0,null,11,3,24,3794028,34855.8333626464,Alpha
